ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,log1p_MntWines,log1p_MntFruits,log1p_MntMeatProducts,log1p_MntFishProducts,log1p_MntSweetProducts,log1p_MntGoldProds,Age,TenureMonths,Total_Spend,Total_Purchases,Share_Web,Share_Catalog,Share_Store,Web_Conversion,Campaign_Accepted_Any,Campaign_Accepted_Count
4399,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106.0,50,40.0,1,4,4,7,2,0,0,0,0,0,0,0,Canada,6.129050210060545,4.406719247264253,5.877735781779639,4.672828834461906,3.9318256327243257,3.713572066704308,56,138,1091.0,16,0.25,0.25,0.4375,2.0,0,0
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0.0,3,34.0,4,6,1,6,7,0,1,0,1,0,1,0,Germany,5.680172609017068,1.9459101490553132,3.6375861597263857,0.0,1.3862943611198906,3.5553480614894135,68,139,372.0,17,0.35294117647058826,0.058823529411764705,0.35294117647058826,0.8571428571428571,1,3
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19.0,0,14.0,2,6,3,11,3,0,0,0,0,0,0,0,Saudi Arabia,6.255750041753367,2.0794415416798357,5.043425116919247,2.995732273553991,0.0,2.70805020110221,55,140,714.0,22,0.2727272727272727,0.13636363636363635,0.5,2.0,0,0
8461,1962,Graduation,Divorced,46102.0,2,1,2014-03-10,3,14,0,1,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2.70805020110221,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,63,141,16.0,4,0.25,0.0,0.5,0.14285714285714285,0,0
3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15.0,8,11.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,1.3862943611198906,1.6094379124341003,2.0794415416798357,2.772588722239781,2.1972245773362196,2.4849066497880004,45,142,48.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4.0,8,16.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,0.6931471805599453,2.1972245773362196,1.9459101490553132,1.6094379124341003,2.1972245773362196,2.833213344056216,38,143,43.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0.0,4,1.0,3,2,0,4,6,0,0,0,0,0,0,0,Australia,3.044522437723423,1.3862943611198906,2.833213344056216,0.0,1.6094379124341003,0.6931471805599453,52,143,44.0,9,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,0,0
158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,53,528,98.0,75,97.0,1,8,3,5,4,1,0,0,0,0,1,0,Spain,5.846438775057725,3.9889840465642745,6.270988431858299,4.59511985013459,4.330733340286331,4.584967478670572,80,145,1196.0,17,0.47058823529411764,0.17647058823529413,0.29411764705882354,2.0,1,2
3896,1984,Graduation,Married,27255.0,1,0,2013-11-07,3,22,1,11,0.0,1,2.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,3.1354942159291497,0.6931471805599453,2.4849066497880004,0.0,0.6931471805599453,1.0986122886681098,41,146,37.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10.0,28,14.0,1,1,1,6,2,0,0,0,0,0,0,0,Canada,3.7612001156935624,2.4849066497880004,4.060443010546419,2.3978952727983707,3.367295829986474,2.70805020110221,48,146,162.0,9,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5,0,0
4002,1960,PhD,Married,77037.0,0,1,2013-10-13,3,463,81,333,120.5,53,10.0,1,7,7,12,3,0,0,0,0,0,0,0,Spain,6.139884552226255,4.406719247264253,5.811140992976701,4.799914262780603,3.9889840465642745,2.3978952727983707,65,146,1060.5,27,0.25925925925925924,0.25925925925925924,0.4444444444444444,2.3333333333333335,0,0
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2.0,1,2.0,2,1,0,3,4,0,0,0,0,0,0,0,Spain,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.0986122886681098,0.6931471805599453,1.0986122886681098,55,146,17.0,6,0.16666666666666666,0.0,0.5,0.25,0,0
7279,1969,PhD,Together,69476.0,0,0,2013-09-30,3,260,81,556,63.0,9,67.0,1,4,6,4,2,0,0,0,0,0,0,0,USA,5.564520407322694,4.406719247264253,6.322565239927284,4.1588830833596715,2.302585092994046,4.219507705176107,56,147,1036.0,15,0.26666666666666666,0.4,0.26666666666666666,2.0,0,0
10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,3,180,32,348,76.0,32,90.0,2,5,2,12,2,0,0,0,0,0,0,0,Germany,5.198497031265826,3.4965075614664802,5.855071922202427,4.343805421853684,3.4965075614664802,4.51085950651685,46,150,758.0,21,0.23809523809523808,0.09523809523809523,0.5714285714285714,2.5,0,0
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6.0,5,22.0,1,2,1,4,4,0,0,0,0,0,0,0,Spain,4.143134726391533,0.6931471805599453,3.8066624897703196,1.9459101490553132,1.791759469228055,3.1354942159291497,63,150,140.0,8,0.25,0.125,0.5,0.5,0,0
6183,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6.0,5,22.0,1,2,1,4,4,0,0,0,0,0,0,0,Germany,4.143134726391533,0.6931471805599453,3.8066624897703196,1.9459101490553132,1.791759469228055,3.1354942159291497,63,150,140.0,8,0.25,0.125,0.5,0.5,0,0
6379,1949,Master,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0.0,2,31.0,3,2,2,2,7,0,0,0,0,0,1,0,USA,4.219507705176107,0.6931471805599453,3.044522437723423,0.0,1.0986122886681098,3.4657359027997265,76,151,121.0,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2857142857142857,1,1
8601,1980,Graduation,Married,80011.0,0,1,2013-04-29,3,421,76,536,82.0,81,102.0,2,8,6,5,4,0,0,0,0,0,0,0,Australia,6.045005314036012,4.343805421853684,6.285998094508865,4.418840607796598,4.406719247264253,4.634728988229636,45,152,1298.0,21,0.38095238095238093,0.2857142857142857,0.23809523809523808,2.0,0,0
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39.0,30,8.0,5,4,2,9,4,0,0,0,0,0,1,0,Spain,5.043425116919247,3.1354942159291497,5.313205979041787,3.6888794541139363,3.4339872044851463,2.1972245773362196,69,153,455.0,20,0.2,0.1,0.45,1.0,1,1
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0.0,6,26.0,6,6,2,11,6,0,0,0,0,0,0,0,Spain,6.220590170099739,2.995732273553991,4.890349128221754,0.0,1.9459101490553132,3.295836866004329,77,156,685.0,25,0.24,0.08,0.44,1.0,0,0
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,81,459,120.5,26,126.5,2,3,8,7,2,0,0,0,0,0,1,0,Spain,4.983606621708336,4.406719247264253,6.131226489483141,4.799914262780603,3.295836866004329,4.848116364598481,43,158,958.0,20,0.15,0.4,0.35,1.5,1,1
1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322,3,50,4.0,3,42.0,5,7,1,6,8,0,0,0,0,0,1,0,Saudi Arabia,5.777652323222656,1.3862943611198906,3.9318256327243257,1.6094379124341003,1.3862943611198906,3.7612001156935624,52,158,424.0,19,0.3684210526315789,0.05263157894736842,0.3157894736842105,0.875,1,1
492,1973,PhD,YOLO,48432.0,0,1,2012-10-18,3,322,3,50,4.0,3,42.0,5,7,1,6,8,0,0,0,0,0,0,0,Canada,5.777652323222656,1.3862943611198906,3.9318256327243257,1.6094379124341003,1.3862943611198906,3.7612001156935624,52,158,424.0,19,0.3684210526315789,0.05263157894736842,0.3157894736842105,0.875,0,0
11133,1973,PhD,YOLO,48432.0,0,1,2012-10-18,3,322,3,50,4.0,3,42.0,5,7,1,6,8,0,0,0,0,0,1,0,India,5.777652323222656,1.3862943611198906,3.9318256327243257,1.6094379124341003,1.3862943611198906,3.7612001156935624,52,158,424.0,19,0.3684210526315789,0.05263157894736842,0.3157894736842105,0.875,1,1
4491,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0.0,0,34.0,6,3,4,10,8,0,1,0,0,0,0,0,Spain,7.003065458786462,0.0,3.828641396489095,0.0,0.0,3.5553480614894135,76,159,1178.0,23,0.13043478260869565,0.17391304347826086,0.43478260869565216,0.375,1,1
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0.0,0,34.0,6,3,4,10,8,0,1,0,0,0,1,0,Spain,7.003065458786462,0.0,3.828641396489095,0.0,0.0,3.5553480614894135,76,159,1178.0,23,0.13043478260869565,0.17391304347826086,0.43478260869565216,0.375,1,2
1631,1965,PhD,Together,65220.0,0,0,2012-09-03,3,890,63,292,0.0,25,12.0,4,8,4,7,6,0,0,0,0,0,1,0,Germany,6.792344427470809,4.1588830833596715,5.680172609017068,0.0,3.258096538021482,2.5649493574615367,60,160,1282.0,23,0.34782608695652173,0.17391304347826086,0.30434782608695654,1.3333333333333333,1,1
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,81,547,86.0,81,33.0,1,8,2,5,5,0,0,0,0,0,0,0,Spain,6.761572768804055,4.406719247264253,6.306275286948016,4.465908118654584,4.406719247264253,3.5263605246161616,35,160,1691.0,16,0.5,0.125,0.3125,1.6,0,0
6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,21,125,52.0,81,62.0,0,7,6,8,2,1,0,1,1,0,1,0,Spain,6.1070228877422545,3.091042453358316,4.836281906951478,3.970291913552122,4.406719247264253,4.143134726391533,45,139,789.0,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,3.5,1,4
254,1955,Graduation,Together,53863.0,0,1,2014-05-17,4,399,4,30,6.0,4,30.0,3,7,1,7,7,0,1,0,0,0,0,0,Spain,5.991464547107982,1.6094379124341003,3.4339872044851463,1.9459101490553132,1.6094379124341003,3.4339872044851463,70,139,473.0,18,0.3888888888888889,0.05555555555555555,0.3888888888888889,1.0,1,1
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2.0,3,27.0,1,3,1,3,6,0,0,0,0,0,0,0,India,4.454347296253507,2.0794415416798357,3.2188758248682006,1.0986122886681098,1.3862943611198906,3.332204510175204,55,140,148.0,8,0.375,0.125,0.375,0.5,0,0
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6.0,2,41.0,2,4,1,3,7,0,0,0,0,0,0,0,Australia,4.584967478670572,0.6931471805599453,3.7376696182833684,1.9459101490553132,1.0986122886681098,3.7376696182833684,72,140,188.0,10,0.4,0.1,0.3,0.5714285714285714,0,0
2130,1982,Graduation,Together,45203.0,2,0,2014-03-23,4,35,3,67,10.0,8,24.0,1,3,1,3,6,0,0,0,0,0,1,0,Saudi Arabia,3.58351893845611,1.3862943611198906,4.219507705176107,2.3978952727983707,2.1972245773362196,3.2188758248682006,43,141,147.0,8,0.375,0.125,0.375,0.5,1,1
2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2.0,2,10.0,1,1,0,2,6,1,0,0,0,0,0,0,Spain,1.3862943611198906,1.0986122886681098,2.4849066497880004,1.0986122886681098,1.0986122886681098,2.3978952727983707,50,144,30.0,4,0.25,0.0,0.5,0.16666666666666666,1,1
3799,1955,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46.0,7,126.5,3,7,2,11,5,0,0,0,0,0,0,0,USA,5.755742213586912,3.58351893845611,5.777652323222656,3.8501476017100584,2.0794415416798357,4.848116364598481,70,145,851.5,23,0.30434782608695654,0.08695652173913043,0.4782608695652174,1.4,0,0
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13.0,20,50.0,2,3,5,7,7,0,0,0,0,0,1,0,Canada,6.6052979209482015,0.0,5.4510384535657,2.6390573296152584,3.044522437723423,3.9318256327243257,49,145,1053.0,17,0.17647058823529413,0.29411764705882354,0.4117647058823529,0.42857142857142855,1,1
5172,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13.0,20,50.0,2,3,5,7,7,0,0,0,0,0,0,0,Spain,6.6052979209482015,0.0,5.4510384535657,2.6390573296152584,3.044522437723423,3.9318256327243257,49,145,1053.0,17,0.17647058823529413,0.29411764705882354,0.4117647058823529,0.42857142857142855,0,0
9504,1949,Master,Married,81698.0,0,0,2013-11-06,4,179,28,520,111.0,81,47.0,1,3,8,13,1,0,0,0,0,0,1,0,Spain,5.19295685089021,3.367295829986474,6.255750041753367,4.718498871295094,4.406719247264253,3.871201010907891,76,146,966.0,25,0.12,0.32,0.52,3.0,1,1
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84.0,28,21.0,2,6,5,9,3,0,0,0,0,0,0,0,Spain,5.945420608606575,3.367295829986474,5.375278407684165,4.442651256490317,3.367295829986474,3.091042453358316,57,147,757.0,22,0.2727272727272727,0.22727272727272727,0.4090909090909091,2.0,0,0
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7.0,81,109.0,1,5,2,10,4,0,0,0,0,0,0,0,Germany,5.5134287461649825,3.912023005428146,5.075173815233827,2.0794415416798357,4.406719247264253,4.700480365792417,67,147,652.0,18,0.2777777777777778,0.1111111111111111,0.5555555555555556,1.25,0,0
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,120.5,81,126.5,3,7,4,7,4,0,1,0,1,0,0,0,Spain,6.568077911411976,3.6109179126442243,5.384495062789089,4.799914262780603,4.406719247264253,4.848116364598481,63,147,1292.0,21,0.3333333333333333,0.19047619047619047,0.3333333333333333,1.75,1,2
7685,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8.0,8,12.0,1,2,0,4,5,0,0,0,0,0,0,0,Spain,3.4339872044851463,2.1972245773362196,2.5649493574615367,2.1972245773362196,2.1972245773362196,2.5649493574615367,47,147,78.0,7,0.2857142857142857,0.0,0.5714285714285714,0.4,0,0
6310,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8.0,8,12.0,1,2,0,4,5,0,0,0,0,0,0,0,Canada,3.4339872044851463,2.1972245773362196,2.5649493574615367,2.1972245773362196,2.1972245773362196,2.5649493574615367,47,147,78.0,7,0.2857142857142857,0.0,0.5714285714285714,0.4,0,0
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4.0,10,125.0,1,6,1,6,6,0,0,0,0,0,0,0,Spain,5.666426688112432,2.3978952727983707,3.4339872044851463,1.6094379124341003,2.3978952727983707,4.836281906951478,67,149,467.0,14,0.42857142857142855,0.07142857142857142,0.42857142857142855,1.0,0,0
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4.0,12,3.0,3,6,1,5,7,0,0,0,0,0,0,0,Canada,5.3612921657094255,1.9459101490553132,4.248495242049359,1.6094379124341003,2.5649493574615367,1.3862943611198906,67,150,306.0,15,0.4,0.06666666666666667,0.3333333333333333,0.8571428571428571,0,0
2404,1976,Graduation,Married,53359.0,1,1,2013-05-27,4,173,4,30,3.0,6,41.0,4,5,1,4,7,0,0,0,0,0,0,0,USA,5.159055299214529,1.6094379124341003,3.4339872044851463,1.3862943611198906,1.9459101490553132,3.7376696182833684,49,151,257.0,14,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.7142857142857143,0,0
8581,1971,Master,Married,49505.0,1,1,2013-03-05,4,604,0,100,19.0,0,28.0,6,10,2,8,8,0,0,0,0,0,0,0,Spain,6.405228458030842,0.0,4.61512051684126,2.995732273553991,0.0,3.367295829986474,54,154,751.0,26,0.38461538461538464,0.07692307692307693,0.3076923076923077,1.25,0,0
8755,1946,Master,Married,68657.0,0,0,2013-02-20,4,482,34,471,119.0,68,22.0,1,3,5,9,7,0,0,0,0,0,0,0,Australia,6.180016653652572,3.5553480614894135,6.156978985585555,4.787491742782046,4.23410650459726,3.1354942159291497,79,154,1196.0,18,0.16666666666666666,0.2777777777777778,0.5,0.42857142857142855,0,0
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,120.5,81,126.5,3,5,4,8,2,0,0,0,0,0,0,0,Spain,6.2766434893416445,4.248495242049359,5.707110264748875,4.799914262780603,4.406719247264253,4.848116364598481,71,154,1228.0,20,0.25,0.2,0.4,2.5,0,0
2429,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,120.5,81,126.5,3,5,4,8,2,0,0,0,0,0,0,0,Canada,6.2766434893416445,4.248495242049359,5.707110264748875,4.799914262780603,4.406719247264253,4.848116364598481,71,154,1228.0,20,0.25,0.2,0.4,2.5,0,0
8920,1967,Master,Single,59235.0,1,0,2013-01-12,4,448,40,469,80.0,0,91.0,3,11,2,12,7,0,0,0,0,0,0,0,India,6.1070228877422545,3.713572066704308,6.152732694704104,4.394449154672439,0.0,4.5217885770490405,58,155,1128.0,28,0.39285714285714285,0.07142857142857142,0.42857142857142855,1.5714285714285714,0,0
8430,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3.0,1,3.0,1,0,0,3,5,0,0,0,0,0,0,0,Australia,2.302585092994046,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.3862943611198906,68,156,22.0,4,0.0,0.0,0.75,0.0,0,0
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3.0,1,3.0,1,0,0,3,5,0,0,0,0,0,0,0,Spain,2.302585092994046,0.0,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.3862943611198906,68,156,22.0,4,0.0,0.0,0.75,0.0,0,0
8996,1957,PhD,Married,51381.5,2,1,2012-11-19,4,230,42,192,49.0,37,53.0,6,7,2,8,9,0,0,0,0,0,0,0,Germany,5.442417710521793,3.7612001156935624,5.262690188904886,3.912023005428146,3.6375861597263857,3.9889840465642745,68,157,603.0,23,0.30434782608695654,0.08695652173913043,0.34782608695652173,0.7777777777777778,0,0
7233,1972,Graduation,Married,69209.0,0,0,2012-09-17,4,496,32,556,120.5,48,126.5,2,5,3,6,4,0,0,0,1,0,0,0,Canada,6.208590026096629,3.4965075614664802,6.322565239927284,4.799914262780603,3.8918202981106265,4.848116364598481,53,159,1379.0,16,0.3125,0.1875,0.375,1.25,1,1
6678,1989,Graduation,Together,31928.0,1,0,2014-03-28,5,33,4,24,4.0,2,5.0,2,3,0,4,7,0,0,0,0,0,0,0,India,3.5263605246161616,1.6094379124341003,3.2188758248682006,1.6094379124341003,1.0986122886681098,1.791759469228055,36,141,72.0,9,0.3333333333333333,0.0,0.4444444444444444,0.42857142857142855,0,0
830,1987,PhD,Single,74004.0,0,0,2014-02-24,5,784,48,556,42.0,81,48.0,1,4,6,4,3,0,0,1,1,0,1,0,India,6.665683717782408,3.8918202981106265,6.322565239927284,3.7612001156935624,4.406719247264253,3.8918202981106265,38,142,1559.0,15,0.26666666666666666,0.4,0.26666666666666666,1.3333333333333333,1,3
6365,1987,2n Cycle,Married,30390.0,0,0,2013-09-02,5,10,12,12,25.0,1,20.0,1,2,0,3,6,0,0,0,0,0,0,0,India,2.3978952727983707,2.5649493574615367,2.5649493574615367,3.258096538021482,0.6931471805599453,3.044522437723423,38,148,80.0,6,0.3333333333333333,0.0,0.5,0.3333333333333333,0,0
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0.0,5,31.0,2,2,1,2,6,1,0,0,0,0,1,0,USA,1.791759469228055,2.6390573296152584,2.70805020110221,0.0,1.791759469228055,3.4657359027997265,40,148,68.0,7,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.3333333333333333,1,2
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2.0,0,4.0,1,1,0,2,7,0,0,0,0,0,0,0,Germany,1.6094379124341003,0.6931471805599453,1.791759469228055,1.0986122886681098,0.0,1.6094379124341003,56,150,16.0,4,0.25,0.0,0.5,0.14285714285714285,0,0
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29.0,30,33.0,1,6,9,10,2,0,0,1,0,0,0,0,India,6.398594934535208,3.044522437723423,5.860786223465865,3.4011973816621555,3.4339872044851463,3.5263605246161616,36,152,1062.0,26,0.23076923076923078,0.34615384615384615,0.38461538461538464,3.0,1,1
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168,81,444,32.0,81,126.5,1,6,9,13,2,0,1,1,1,1,1,0,Saudi Arabia,5.1298987149230735,4.406719247264253,6.09807428216624,3.4965075614664802,4.406719247264253,4.848116364598481,51,153,932.5,29,0.20689655172413793,0.3103448275862069,0.4482758620689655,3.0,1,5
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116.0,80,80.0,4,8,3,12,6,0,0,0,0,0,0,0,Spain,6.202535517187923,3.295836866004329,5.332718793265369,4.762173934797756,4.394449154672439,4.394449154672439,54,156,1001.0,27,0.2962962962962963,0.1111111111111111,0.4444444444444444,1.3333333333333333,0,0
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13.0,4,25.0,4,2,1,3,6,0,0,0,0,0,0,0,Spain,1.9459101490553132,1.791759469228055,1.6094379124341003,2.6390573296152584,1.6094379124341003,3.258096538021482,47,156,57.0,10,0.2,0.1,0.3,0.3333333333333333,0,0
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7.0,2,15.0,1,0,1,2,6,1,0,0,0,0,1,0,Saudi Arabia,1.9459101490553132,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.0986122886681098,2.772588722239781,41,157,35.0,4,0.0,0.25,0.5,0.0,1,2
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3.0,16,17.0,2,2,0,3,7,0,0,0,0,0,0,0,Canada,1.6094379124341003,2.5649493574615367,1.791759469228055,1.3862943611198906,2.833213344056216,2.8903717578961645,39,158,57.0,7,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0,0
1407,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3.0,16,17.0,2,2,0,3,7,0,0,0,0,0,0,0,Germany,1.6094379124341003,2.5649493574615367,1.791759469228055,1.3862943611198906,2.833213344056216,2.8903717578961645,39,158,57.0,7,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0,0
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0.0,0,1.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,3.4011973816621555,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,68,159,32.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
9323,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32.0,49,42.0,4,10,5,7,8,1,0,0,0,0,1,0,Mexico,6.255750041753367,2.1972245773362196,5.4116460518550396,3.4965075614664802,3.912023005428146,3.7612001156935624,76,160,874.0,26,0.38461538461538464,0.19230769230769232,0.2692307692307692,1.25,1,2
1146,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32.0,49,42.0,4,10,5,7,8,1,0,0,0,0,1,0,Australia,6.255750041753367,2.1972245773362196,5.4116460518550396,3.4965075614664802,3.912023005428146,3.7612001156935624,76,160,874.0,26,0.38461538461538464,0.19230769230769232,0.2692307692307692,1.25,1,2
6343,1959,Graduation,Married,79823.0,0,1,2014-03-31,6,835,73,380,114.0,73,43.0,1,6,9,7,2,0,1,0,0,0,0,0,Australia,6.728628613084702,4.30406509320417,5.942799375126701,4.74493212836325,4.30406509320417,3.784189633918261,66,141,1518.0,23,0.2608695652173913,0.391304347826087,0.30434782608695654,3.0,1,1
8545,1954,Graduation,Divorced,85683.0,0,0,2014-03-21,6,1225,17,311,45.0,69,51.0,1,2,4,10,1,0,1,1,1,1,1,0,Spain,7.111512116496157,2.8903717578961645,5.7430031878094825,3.828641396489095,4.248495242049359,3.9512437185814275,71,141,1718.0,17,0.11764705882352941,0.23529411764705882,0.5882352941176471,2.0,1,5
8275,1965,PhD,Divorced,47025.0,1,1,2014-02-09,6,16,0,3,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,Spain,2.833213344056216,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,60,142,20.0,4,0.25,0.0,0.5,0.14285714285714285,0,0
10673,1976,PhD,Married,68397.0,0,1,2013-11-17,6,760,80,466,17.0,13,80.0,1,6,9,5,3,0,0,0,0,0,0,0,Saudi Arabia,6.634633357861686,4.394449154672439,6.1463292576688975,2.8903717578961645,2.6390573296152584,4.394449154672439,49,145,1416.0,21,0.2857142857142857,0.42857142857142855,0.23809523809523808,2.0,0,0
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2.0,3,3.0,3,3,1,4,7,0,0,0,0,0,0,0,Spain,4.2626798770413155,1.9459101490553132,4.248495242049359,1.0986122886681098,1.3862943611198906,1.3862943611198906,41,147,153.0,11,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.42857142857142855,0,0
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0.0,0,8.0,3,2,0,4,7,0,0,0,0,0,0,0,Spain,4.23410650459726,0.0,2.833213344056216,0.0,0.0,2.1972245773362196,53,147,92.0,9,0.2222222222222222,0.0,0.4444444444444444,0.2857142857142857,0,0
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0.0,0,8.0,3,2,0,4,7,0,0,0,0,0,0,0,Spain,4.23410650459726,0.0,2.833213344056216,0.0,0.0,2.1972245773362196,53,147,92.0,9,0.2222222222222222,0.0,0.4444444444444444,0.2857142857142857,0,0
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4.0,5,7.0,1,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,2.302585092994046,0.6931471805599453,1.791759469228055,1.6094379124341003,1.791759469228055,2.0794415416798357,49,150,31.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
2711,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4.0,5,7.0,1,1,0,3,7,0,0,0,0,0,0,0,Canada,2.302585092994046,0.6931471805599453,1.791759469228055,1.6094379124341003,1.791759469228055,2.0794415416798357,49,150,31.0,5,0.2,0.0,0.6,0.14285714285714285,0,0
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,81,300,86.0,58,91.0,1,6,4,12,3,0,0,0,0,0,0,0,Spain,5.786897381366708,4.406719247264253,5.707110264748875,4.465908118654584,4.07753744390572,4.5217885770490405,46,153,941.0,23,0.2608695652173913,0.17391304347826086,0.5217391304347826,2.0,0,0
10451,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0.0,4,8.0,1,0,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,2.302585092994046,0.6931471805599453,1.3862943611198906,0.0,1.6094379124341003,2.1972245773362196,60,153,25.0,4,0.0,0.0,0.75,0.0,0,0
4198,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0.0,4,8.0,1,0,0,3,6,0,0,0,0,0,0,0,Spain,2.302585092994046,0.6931471805599453,1.3862943611198906,0.0,1.6094379124341003,2.1972245773362196,60,153,25.0,4,0.0,0.0,0.75,0.0,0,0
